Degree,Laser Distance,Intensity,Error,Actual Distance
1,-492.0,0,8035,5050
1,-492.0,0,8035,5050
1,-492.0,0,8035,5050
1,-492.0,0,8035,5050
1,-492.0,0,8035,5050
1,-492.0,0,8035,5050
1,-492.0,0,8035,5050
1,-492.0,0,8035,5050
1,-492.0,0,8035,5050
1,-492.0,0,8035,5050
1,-492.0,0,8035,5050
1,-492.0,0,8035,5050
1,-492.0,0,8035,5050
1,-492.0,0,8035,5050
1,-492.0,0,8035,5050
1,-492.0,0,8035,5050
1,-492.0,0,8035,5050
1,-492.0,0,8035,5050
1,-492.0,0,8035,5050
1,-492.0,0,8035,5050
1,-492.0,0,8035,5050
1,-492.0,0,8035,5050
1,-492.0,0,8035,5050
1,-492.0,0,8035,5050
1,-492.0,0,8035,5050
1,-492.0,0,8035,5050
1,-492.0,0,8035,5050
1,-492.0,0,8035,5050
1,-492.0,0,8035,5050
1,-492.0,0,8035,5050
1,-492.0,0,8035,5050
1,-492.0,0,8035,5050
1,-492.0,0,8035,5050
1,-492.0,0,8035,5050
1,-492.0,0,8035,5050
1,-492.0,0,8035,5050
1,-492.0,0,8035,5050
1,-492.0,0,8035,5050
1,-492.0,0,8035,5050
1,-492.0,0,8035,5050
1,-492.0,0,8035,5050
1,-492.0,0,8035,5050
1,-492.0,0,8035,5050
1,-492.0,0,8035,5025
1,-492.0,0,8035,5025
1,-492.0,0,8035,5025
1,-492.0,0,8035,5025
1,-492.0,0,8035,5025
1,-492.0,0,8035,5025
1,-492.0,0,8035,5025
1,-492.0,0,8035,5025
1,-492.0,0,8035,5025
1,-492.0,0,8035,5025
1,-492.0,0,8035,5025
1,-492.0,0,8035,5025
1,-492.0,0,8035,5025
1,-492.0,0,8035,5025
1,-492.0,0,8035,5025
1,-492.0,0,8035,5025
1,-492.0,0,8035,5025
1,-492.0,0,8035,5025
1,-492.0,0,8035,5025
1,-492.0,0,8035,5025
1,-492.0,0,8035,5025
1,-492.0,0,8035,5025
1,-492.0,0,8035,5025
1,-492.0,0,8035,5025
1,-492.0,0,8035,5025
1,-492.0,0,8035,5025
1,-492.0,0,8035,5025
1,-492.0,0,8035,5025
1,-492.0,0,8035,5025
1,-492.0,0,8035,5025
1,-492.0,0,8035,5025
1,-492.0,0,8035,5025
1,-492.0,0,8035,5025
1,-492.0,0,8035,5025
1,-492.0,0,8035,5025
1,-492.0,0,8035,5025
1,-492.0,0,8035,5025
1,-492.0,0,8035,5025
1,-492.0,0,8035,5025
1,-492.0,0,8035,5025
1,-492.0,0,8035,5025
1,-492.0,0,8035,5025
1,5169.0,6,0,5025
1,-492.0,0,8035,5025
1,-492.0,0,8035,5025
1,-492.0,0,8035,5025
1,-492.0,0,8035,5025
1,-492.0,0,8035,5025
1,-492.0,0,8035,5025
1,-492.0,0,8035,5025
1,-492.0,0,8035,5000
1,-492.0,0,8035,5000
1,-492.0,0,8035,5000
1,-492.0,0,8035,5000
1,-492.0,0,8035,5000
1,-492.0,0,8035,5000
1,-492.0,0,8035,5000
1,-492.0,0,8035,5000
1,-492.0,0,8035,5000
1,-492.0,0,8035,5000
1,-492.0,0,8035,5000
1,-492.0,0,8035,5000
1,-492.0,0,8035,5000
1,-492.0,0,8035,5000
1,-492.0,0,8035,5000
1,-492.0,0,8035,5000
1,-492.0,0,8035,5000
1,-492.0,0,8035,5000
1,-492.0,0,8035,5000
1,-492.0,0,8035,5000
1,-492.0,0,8035,5000
1,-492.0,0,8035,5000
1,-492.0,0,8035,5000
1,-492.0,0,8035,5000
1,-492.0,0,8035,5000
1,-492.0,0,8035,5000
1,-492.0,0,8035,5000
1,-492.0,0,8035,5000
1,-492.0,0,8035,5000
1,-492.0,0,8035,5000
1,-492.0,0,8035,5000
1,-492.0,0,8035,5000
1,-492.0,0,8035,5000
1,-492.0,0,8035,5000
1,-492.0,0,8035,5000
1,-492.0,0,8035,5000
1,-492.0,0,8035,5000
1,-492.0,0,8035,5000
1,-492.0,0,8035,5000
1,-492.0,0,8035,5000
1,-492.0,0,8035,5000
1,-492.0,0,8035,5000
1,-492.0,0,8035,5000
1,-492.0,0,8035,5000
1,-492.0,0,8035,5000
1,-492.0,0,8035,5000
1,-492.0,0,8035,5000
1,-492.0,0,8035,5000
1,-492.0,0,8035,5000
1,-492.0,0,8035,5000
1,-492.0,0,8035,4975
1,-492.0,0,8035,4975
1,-492.0,0,8035,4975
1,-492.0,0,8035,4975
1,-492.0,0,8035,4975
1,-492.0,0,8035,4975
1,-492.0,0,8035,4975
1,-492.0,0,8035,4975
1,-492.0,0,8035,4975
1,-492.0,0,8035,4975
1,-492.0,0,8035,4975
1,-492.0,0,8035,4975
1,-492.0,0,8035,4975
1,-492.0,0,8035,4975
1,-492.0,0,8035,4975
1,-492.0,0,8035,4975
1,-492.0,0,8035,4975
1,-492.0,0,8035,4975
1,-492.0,0,8035,4975
1,-492.0,0,8035,4975
1,-492.0,0,8035,4975
1,-492.0,0,8035,4975
1,-492.0,0,8035,4975
1,-492.0,0,8035,4975
1,-492.0,0,8035,4975
1,-492.0,0,8035,4975
1,-492.0,0,8035,4975
1,-492.0,0,8035,4975
1,-492.0,0,8035,4975
1,-492.0,0,8035,4975
1,-492.0,0,8035,4975
1,-492.0,0,8035,4975
1,-492.0,0,8035,4975
1,-492.0,0,8035,4975
1,-492.0,0,8035,4975
1,-492.0,0,8035,4975
1,-492.0,0,8035,4975
1,-492.0,0,8035,4975
1,-492.0,0,8035,4975
1,-492.0,0,8035,4975
1,-492.0,0,8035,4975
1,-492.0,0,8035,4975
1,-492.0,0,8035,4975
1,-492.0,0,8035,4975
1,-492.0,0,8035,4975
1,-492.0,0,8035,4975
1,-492.0,0,8035,4975
1,-492.0,0,8035,4975
1,-492.0,0,8035,4975
1,-492.0,0,8035,4975
1,-492.0,0,8035,4950
1,-492.0,0,8035,4950
1,-492.0,0,8035,4950
1,-492.0,0,8035,4950
1,-492.0,0,8035,4950
1,-492.0,0,8035,4950
1,-492.0,0,8035,4950
1,-492.0,0,8035,4950
1,-492.0,0,8035,4950
1,-492.0,0,8035,4950
1,-492.0,0,8035,4950
1,-492.0,0,8035,4950
1,-492.0,0,8035,4950
1,-492.0,0,8035,4950
1,-492.0,0,8035,4950
1,-492.0,0,8035,4950
1,-492.0,0,8035,4950
1,-492.0,0,8035,4950
1,-492.0,0,8035,4950
1,-492.0,0,8035,4950
1,-492.0,0,8035,4950
1,-492.0,0,8035,4950
1,-492.0,0,8035,4950
1,-492.0,0,8035,4950
1,-492.0,0,8035,4950
1,-492.0,0,8035,4950
1,-492.0,0,8035,4950
1,-492.0,0,8035,4950
1,-492.0,0,8035,4950
1,-492.0,0,8035,4950
1,-492.0,0,8035,4950
1,-492.0,0,8035,4950
1,-492.0,0,8035,4950
1,-492.0,0,8035,4950
1,-492.0,0,8035,4950
1,-492.0,0,8035,4950
1,-492.0,0,8035,4950
1,-492.0,0,8035,4950
1,-492.0,0,8035,4950
1,-492.0,0,8035,4950
1,-492.0,0,8035,4950
1,-492.0,0,8035,4950
1,-492.0,0,8035,4950
1,-492.0,0,8035,4950
1,-492.0,0,8035,4950
1,-492.0,0,8035,4950
1,-492.0,0,8035,4950
1,-492.0,0,8035,4950
1,-492.0,0,8035,4950
1,-492.0,0,8035,4950
1,-492.0,0,8035,4925
1,-492.0,0,8035,4925
1,-492.0,0,8035,4925
1,-492.0,0,8035,4925
1,-492.0,0,8035,4925
1,-492.0,0,8035,4925
1,-492.0,0,8035,4925
1,-492.0,0,8035,4925
1,-492.0,0,8035,4925
1,-492.0,0,8035,4925
1,-492.0,0,8035,4925
1,-492.0,0,8035,4925
1,-492.0,0,8035,4925
1,-492.0,0,8035,4925
1,-492.0,0,8035,4925
1,-492.0,0,8035,4925
1,-492.0,0,8035,4925
1,-492.0,0,8035,4925
1,-492.0,0,8035,4925
1,-492.0,0,8035,4925
1,-492.0,0,8035,4925
1,-492.0,0,8035,4925
1,-492.0,0,8035,4925
1,-492.0,0,8035,4925
1,-492.0,0,8035,4925
1,-492.0,0,8035,4925
1,-492.0,0,8035,4925
1,-492.0,0,8035,4925
1,-492.0,0,8035,4925
1,-492.0,0,8035,4925
1,-492.0,0,8035,4925
1,-492.0,0,8035,4925
1,-492.0,0,8035,4925
1,-492.0,0,8035,4925
1,-492.0,0,8035,4925
1,-492.0,0,8035,4925
1,-492.0,0,8035,4925
1,-492.0,0,8035,4925
1,-492.0,0,8035,4925
1,-492.0,0,8035,4925
1,-492.0,0,8035,4925
1,-492.0,0,8035,4925
1,-492.0,0,8035,4925
1,-492.0,0,8035,4925
1,-492.0,0,8035,4925
1,-492.0,0,8035,4925
1,-492.0,0,8035,4925
1,-492.0,0,8035,4925
1,-492.0,0,8035,4925
1,-492.0,0,8035,4925
1,-492.0,0,8035,4900
1,-492.0,0,8035,4900
1,-492.0,0,8035,4900
1,-492.0,0,8035,4900
1,-492.0,0,8035,4900
1,-492.0,0,8035,4900
1,-492.0,0,8035,4900
1,-492.0,0,8035,4900
1,-492.0,0,8035,4900
1,-492.0,0,8035,4900
1,-492.0,0,8035,4900
1,-492.0,0,8035,4900
1,-492.0,0,8035,4900
1,-492.0,0,8035,4900
1,-492.0,0,8035,4900
1,-492.0,0,8035,4900
1,-492.0,0,8035,4900
1,-492.0,0,8035,4900
1,-492.0,0,8035,4900
1,-492.0,0,8035,4900
1,-492.0,0,8035,4900
1,-492.0,0,8035,4900
1,-492.0,0,8035,4900
1,4843.0,5,0,4900
1,-492.0,0,8035,4900
1,-492.0,0,8035,4900
1,-492.0,0,8035,4900
1,-492.0,0,8035,4900
1,-492.0,0,8035,4900
1,-492.0,0,8035,4900
1,-492.0,0,8035,4900
1,-492.0,0,8035,4900
1,-492.0,0,8035,4900
1,-492.0,0,8035,4900
1,-492.0,0,8035,4900
1,-492.0,0,8035,4900
1,-492.0,0,8035,4900
1,-492.0,0,8035,4900
1,-492.0,0,8035,4900
1,-492.0,0,8035,4900
1,-492.0,0,8035,4900
1,-492.0,0,8035,4900
1,-492.0,0,8035,4900
1,-492.0,0,8035,4900
1,-492.0,0,8035,4900
1,-492.0,0,8035,4900
1,-492.0,0,8035,4900
1,-492.0,0,8035,4900
1,-492.0,0,8035,4900
1,-492.0,0,8035,4900
1,-492.0,0,8035,4875
1,4838.0,5,0,4875
1,-492.0,0,8035,4875
1,-492.0,0,8035,4875
1,-492.0,0,8035,4875
1,-492.0,0,8035,4875
1,-492.0,0,8035,4875
1,-492.0,0,8035,4875
1,-492.0,0,8035,4875
1,-492.0,0,8035,4875
1,-492.0,0,8035,4875
1,-492.0,0,8035,4875
1,-492.0,0,8035,4875
1,-492.0,0,8035,4875
1,-492.0,0,8035,4875
1,-492.0,0,8035,4875
1,-492.0,0,8035,4875
1,-492.0,0,8035,4875
1,-492.0,0,8035,4875
1,-492.0,0,8035,4875
1,-492.0,0,8035,4875
1,-492.0,0,8035,4875
1,-492.0,0,8035,4875
1,-492.0,0,8035,4875
1,-492.0,0,8035,4875
1,-492.0,0,8035,4875
1,-492.0,0,8035,4875
1,-492.0,0,8035,4875
1,-492.0,0,8035,4875
1,-492.0,0,8035,4875
1,-492.0,0,8035,4875
1,-492.0,0,8035,4875
1,-492.0,0,8035,4875
1,-492.0,0,8035,4875
1,-492.0,0,8035,4875
1,-492.0,0,8035,4875
1,-492.0,0,8035,4875
1,-492.0,0,8035,4875
1,-492.0,0,8035,4875
1,-492.0,0,8035,4875
1,-492.0,0,8035,4875
1,-492.0,0,8035,4875
1,-492.0,0,8035,4875
1,-492.0,0,8035,4875
1,-492.0,0,8035,4875
1,-492.0,0,8035,4875
1,-492.0,0,8035,4875
1,-492.0,0,8035,4875
1,-492.0,0,8035,4875
1,-492.0,0,8035,4875
1,-492.0,0,8035,4850
1,-492.0,0,8035,4850
1,5010.0,5,0,4850
1,4966.0,6,0,4850
1,-492.0,0,8035,4850
1,-492.0,0,8035,4850
1,-492.0,0,8035,4850
1,-492.0,0,8035,4850
1,-492.0,0,8035,4850
1,-492.0,0,8035,4850
1,-492.0,0,8035,4850
1,-492.0,0,8035,4850
1,-492.0,0,8035,4850
1,-492.0,0,8035,4850
1,-492.0,0,8035,4850
1,-492.0,0,8035,4850
1,-492.0,0,8035,4850
1,-492.0,0,8035,4850
1,-492.0,0,8035,4850
1,-492.0,0,8035,4850
1,-492.0,0,8035,4850
1,-492.0,0,8035,4850
1,-492.0,0,8035,4850
1,-492.0,0,8035,4850
1,-492.0,0,8035,4850
1,-492.0,0,8035,4850
1,-492.0,0,8035,4850
1,-492.0,0,8035,4850
1,-492.0,0,8035,4850
1,-492.0,0,8035,4850
1,-492.0,0,8035,4850
1,-492.0,0,8035,4850
1,-492.0,0,8035,4850
1,-492.0,0,8035,4850
1,-492.0,0,8035,4850
1,-492.0,0,8035,4850
1,-492.0,0,8035,4850
1,-492.0,0,8035,4850
1,-492.0,0,8035,4850
1,-492.0,0,8035,4850
1,-492.0,0,8035,4850
1,-492.0,0,8035,4850
1,-492.0,0,8035,4850
1,-492.0,0,8035,4850
1,-492.0,0,8035,4850
1,-492.0,0,8035,4850
1,-492.0,0,8035,4850
1,-492.0,0,8035,4850
1,-492.0,0,8035,4850
1,-492.0,0,8035,4850
1,-492.0,0,8035,4825
1,4922.0,5,0,4825
1,-492.0,0,8035,4825
1,4938.0,6,0,4825
1,-492.0,0,8035,4825
1,-492.0,0,8035,4825
1,-492.0,0,8035,4825
1,-492.0,0,8035,4825
1,-492.0,0,8035,4825
1,-492.0,0,8035,4825
1,-492.0,0,8035,4825
1,-492.0,0,8035,4825
1,-492.0,0,8035,4825
1,-492.0,0,8035,4825
1,-492.0,0,8035,4825
1,-492.0,0,8035,4825
1,-492.0,0,8035,4825
1,-492.0,0,8035,4825
1,-492.0,0,8035,4825
1,-492.0,0,8035,4825
1,-492.0,0,8035,4825
1,-492.0,0,8035,4825
1,-492.0,0,8035,4825
1,-492.0,0,8035,4825
1,-492.0,0,8035,4825
1,-492.0,0,8035,4825
1,-492.0,0,8035,4825
1,-492.0,0,8035,4825
1,-492.0,0,8035,4825
1,-492.0,0,8035,4825
1,-492.0,0,8035,4825
1,-492.0,0,8035,4825
1,-492.0,0,8035,4825
1,-492.0,0,8035,4825
1,4853.0,5,0,4825
1,4848.0,5,0,4825
1,-492.0,0,8035,4825
1,-492.0,0,8035,4825
1,-492.0,0,8035,4825
1,-492.0,0,8035,4825
1,-492.0,0,8035,4825
1,-492.0,0,8035,4825
1,-492.0,0,8035,4825
1,-492.0,0,8035,4825
1,-492.0,0,8035,4825
1,-492.0,0,8035,4825
1,-492.0,0,8035,4825
1,-492.0,0,8035,4825
1,-492.0,0,8035,4825
1,-492.0,0,8035,4825
1,-492.0,0,8035,4800
1,-492.0,0,8035,4800
1,-492.0,0,8035,4800
1,-492.0,0,8035,4800
1,-492.0,0,8035,4800
1,-492.0,0,8035,4800
1,-492.0,0,8035,4800
1,-492.0,0,8035,4800
1,-492.0,0,8035,4800
1,4751.0,5,0,4800
1,-492.0,0,8035,4800
1,-492.0,0,8035,4800
1,-492.0,0,8035,4800
1,-492.0,0,8035,4800
1,-492.0,0,8035,4800
1,4585.0,7,0,4800
1,-492.0,0,8035,4800
1,-492.0,0,8035,4800
1,-492.0,0,8035,4800
1,-492.0,0,8035,4800
1,4614.0,6,0,4800
1,-492.0,0,8035,4800
1,4928.0,6,0,4800
1,-492.0,0,8035,4800
1,-492.0,0,8035,4800
1,-492.0,0,8035,4800
1,-492.0,0,8035,4800
1,-492.0,0,8035,4800
1,-492.0,0,8035,4800
1,-492.0,0,8035,4800
1,-492.0,0,8035,4800
1,-492.0,0,8035,4800
1,-492.0,0,8035,4800
1,-492.0,0,8035,4800
1,-492.0,0,8035,4800
1,-492.0,0,8035,4800
1,-492.0,0,8035,4800
1,-492.0,0,8035,4800
1,-492.0,0,8035,4800
1,-492.0,0,8035,4800
1,-492.0,0,8035,4800
1,-492.0,0,8035,4800
1,-492.0,0,8035,4800
1,-492.0,0,8035,4800
1,-492.0,0,8035,4800
1,-492.0,0,8035,4800
1,-492.0,0,8035,4800
1,-492.0,0,8035,4800
1,-492.0,0,8035,4800
1,-492.0,0,8035,4800
1,-492.0,0,8035,4775
1,-492.0,0,8035,4775
1,4807.0,7,0,4775
1,-492.0,0,8035,4775
1,-492.0,0,8035,4775
1,-492.0,0,8035,4775
1,-492.0,0,8035,4775
1,-492.0,0,8035,4775
1,-492.0,0,8035,4775
1,4833.0,6,0,4775
1,-492.0,0,8035,4775
1,4869.0,6,0,4775
1,-492.0,0,8035,4775
1,4848.0,6,0,4775
1,-492.0,0,8035,4775
1,-492.0,0,8035,4775
1,-492.0,0,8035,4775
1,-492.0,0,8035,4775
1,-492.0,0,8035,4775
1,4833.0,6,0,4775
1,-492.0,0,8035,4775
1,-492.0,0,8035,4775
1,-492.0,0,8035,4775
1,-492.0,0,8035,4775
1,4853.0,5,0,4775
1,-492.0,0,8035,4775
1,-492.0,0,8035,4775
1,-492.0,0,8035,4775
1,-492.0,0,8035,4775
1,-492.0,0,8035,4775
1,-492.0,0,8035,4775
1,-492.0,0,8035,4775
1,-492.0,0,8035,4775
1,4838.0,5,0,4775
1,-492.0,0,8035,4775
1,-492.0,0,8035,4775
1,-492.0,0,8035,4775
1,-492.0,0,8035,4775
1,-492.0,0,8035,4775
1,-492.0,0,8035,4775
1,-492.0,0,8035,4775
1,-492.0,0,8035,4775
1,-492.0,0,8035,4775
1,-492.0,0,8035,4775
1,-492.0,0,8035,4775
1,-492.0,0,8035,4775
1,-492.0,0,8035,4775
1,-492.0,0,8035,4775
1,-492.0,0,8035,4775
1,-492.0,0,8035,4775
1,-492.0,0,8035,4750
1,-492.0,0,8035,4750
1,-492.0,0,8035,4750
1,-492.0,0,8035,4750
1,-492.0,0,8035,4750
1,-492.0,0,8035,4750
1,-492.0,0,8035,4750
1,-492.0,0,8035,4750
1,-492.0,0,8035,4750
1,-492.0,0,8035,4750
1,-492.0,0,8035,4750
1,4853.0,5,0,4750
1,-492.0,0,8035,4750
1,-492.0,0,8035,4750
1,-492.0,0,8035,4750
1,-492.0,0,8035,4750
1,4890.0,6,0,4750
1,4848.0,7,0,4750
1,-492.0,0,8035,4750
1,4890.0,6,0,4750
1,4838.0,6,0,4750
1,4706.0,7,0,4750
1,4885.0,6,0,4750
1,-492.0,0,8035,4750
1,-492.0,0,8035,4750
1,4827.0,6,0,4750
1,-492.0,0,8035,4750
1,4896.0,6,0,4750
1,4822.0,7,0,4750
1,-492.0,0,8035,4750
1,4817.0,6,0,4750
1,4833.0,6,0,4750
1,4786.0,5,0,4750
1,-492.0,0,8035,4750
1,-492.0,0,8035,4750
1,-492.0,0,8035,4750
1,4796.0,5,0,4750
1,4812.0,6,0,4750
1,4827.0,6,0,4750
1,-492.0,0,8035,4750
1,-492.0,0,8035,4750
1,-492.0,0,8035,4750
1,-492.0,0,8035,4750
1,-492.0,0,8035,4750
1,-492.0,0,8035,4750
1,-492.0,0,8035,4750
1,-492.0,0,8035,4750
1,-492.0,0,8035,4750
1,-492.0,0,8035,4750
1,-492.0,0,8035,4750
1,-492.0,0,8035,4725
1,-492.0,0,8035,4725
1,-492.0,0,8035,4725
1,-492.0,0,8035,4725
1,-492.0,0,8035,4725
1,-492.0,0,8035,4725
1,-492.0,0,8035,4725
1,-492.0,0,8035,4725
1,-492.0,0,8035,4725
1,-492.0,0,8035,4725
1,-492.0,0,8035,4725
1,-492.0,0,8035,4725
1,-492.0,0,8035,4725
1,-492.0,0,8035,4725
1,-492.0,0,8035,4725
1,-492.0,0,8035,4725
1,-492.0,0,8035,4725
1,-492.0,0,8035,4725
1,-492.0,0,8035,4725
1,-492.0,0,8035,4725
1,-492.0,0,8035,4725
1,-492.0,0,8035,4725
1,-492.0,0,8035,4725
1,-492.0,0,8035,4725
1,-492.0,0,8035,4725
1,-492.0,0,8035,4725
1,-492.0,0,8035,4725
1,-492.0,0,8035,4725
1,4848.0,5,0,4725
1,-492.0,0,8035,4725
1,-492.0,0,8035,4725
1,-492.0,0,8035,4725
1,-492.0,0,8035,4725
1,-492.0,0,8035,4725
1,-492.0,0,8035,4725
1,-492.0,0,8035,4725
1,-492.0,0,8035,4725
1,-492.0,0,8035,4725
1,-492.0,0,8035,4725
1,-492.0,0,8035,4725
1,-492.0,0,8035,4725
1,-492.0,0,8035,4725
1,-492.0,0,8035,4725
1,-492.0,0,8035,4725
1,-492.0,0,8035,4725
1,-492.0,0,8035,4725
1,-492.0,0,8035,4725
1,-492.0,0,8035,4725
1,-492.0,0,8035,4725
1,-492.0,0,8035,4725
1,-492.0,0,8035,4700
1,-492.0,0,8035,4700
1,-492.0,0,8035,4700
1,-492.0,0,8035,4700
1,-492.0,0,8035,4700
1,-492.0,0,8035,4700
1,-492.0,0,8035,4700
1,-492.0,0,8035,4700
1,-492.0,0,8035,4700
1,-492.0,0,8035,4700
1,-492.0,0,8035,4700
1,-492.0,0,8035,4700
1,-492.0,0,8035,4700
1,-492.0,0,8035,4700
1,-492.0,0,8035,4700
1,-492.0,0,8035,4700
1,-492.0,0,8035,4700
1,-492.0,0,8035,4700
1,-492.0,0,8035,4700
1,-492.0,0,8035,4700
1,-492.0,0,8035,4700
1,-492.0,0,8035,4700
1,-492.0,0,8035,4700
1,-492.0,0,8035,4700
1,-492.0,0,8035,4700
1,-492.0,0,8035,4700
1,-492.0,0,8035,4700
1,-492.0,0,8035,4700
1,-492.0,0,8035,4700
1,-492.0,0,8035,4700
1,-492.0,0,8035,4700
1,-492.0,0,8035,4700
1,-492.0,0,8035,4700
1,-492.0,0,8035,4700
1,-492.0,0,8035,4700
1,-492.0,0,8035,4700
1,-492.0,0,8035,4700
1,-492.0,0,8035,4700
1,-492.0,0,8035,4700
1,-492.0,0,8035,4700
1,-492.0,0,8035,4700
1,-492.0,0,8035,4700
1,-492.0,0,8035,4700
1,-492.0,0,8035,4700
1,-492.0,0,8035,4700
1,-492.0,0,8035,4700
1,-492.0,0,8035,4700
1,-492.0,0,8035,4700
1,-492.0,0,8035,4700
1,-492.0,0,8035,4700
1,-492.0,0,8035,4675
1,-492.0,0,8035,4675
1,-492.0,0,8035,4675
1,-492.0,0,8035,4675
1,-492.0,0,8035,4675
1,-492.0,0,8035,4675
1,-492.0,0,8035,4675
1,-492.0,0,8035,4675
1,-492.0,0,8035,4675
1,-492.0,0,8035,4675
1,-492.0,0,8035,4675
1,-492.0,0,8035,4675
1,-492.0,0,8035,4675
1,-492.0,0,8035,4675
1,-492.0,0,8035,4675
1,-492.0,0,8035,4675
1,-492.0,0,8035,4675
1,-492.0,0,8035,4675
1,-492.0,0,8035,4675
1,-492.0,0,8035,4675
1,-492.0,0,8035,4675
1,-492.0,0,8035,4675
1,-492.0,0,8035,4675
1,-492.0,0,8035,4675
1,-492.0,0,8035,4675
1,-492.0,0,8035,4675
1,-492.0,0,8035,4675
1,-492.0,0,8035,4675
1,-492.0,0,8035,4675
1,-492.0,0,8035,4675
1,-492.0,0,8035,4675
1,-492.0,0,8035,4675
1,-492.0,0,8035,4675
1,-492.0,0,8035,4675
1,-492.0,0,8035,4675
1,-492.0,0,8035,4675
1,-492.0,0,8035,4675
1,-492.0,0,8035,4675
1,-492.0,0,8035,4675
1,-492.0,0,8035,4675
1,-492.0,0,8035,4675
1,-492.0,0,8035,4675
1,-492.0,0,8035,4675
1,-492.0,0,8035,4675
1,-492.0,0,8035,4675
1,-492.0,0,8035,4675
1,-492.0,0,8035,4675
1,-492.0,0,8035,4675
1,-492.0,0,8035,4675
1,-492.0,0,8035,4675
1,-492.0,0,8035,4650
1,-492.0,0,8035,4650
1,-492.0,0,8035,4650
1,-492.0,0,8035,4650
1,-492.0,0,8035,4650
1,-492.0,0,8035,4650
1,-492.0,0,8035,4650
1,-492.0,0,8035,4650
1,4726.0,6,0,4650
1,-492.0,0,8035,4650
1,-492.0,0,8035,4650
1,-492.0,0,8035,4650
1,-492.0,0,8035,4650
1,-492.0,0,8035,4650
1,4585.0,6,0,4650
1,-492.0,0,8035,4650
1,-492.0,0,8035,4650
1,-492.0,0,8035,4650
1,-492.0,0,8035,4650
1,-492.0,0,8035,4650
1,-492.0,0,8035,4650
1,-492.0,0,8035,4650
1,-492.0,0,8035,4650
1,-492.0,0,8035,4650
1,-492.0,0,8035,4650
1,-492.0,0,8035,4650
1,-492.0,0,8035,4650
1,-492.0,0,8035,4650
1,-492.0,0,8035,4650
1,-492.0,0,8035,4650
1,-492.0,0,8035,4650
1,-492.0,0,8035,4650
1,-492.0,0,8035,4650
1,-492.0,0,8035,4650
1,-492.0,0,8035,4650
1,-492.0,0,8035,4650
1,-492.0,0,8035,4650
1,-492.0,0,8035,4650
1,-492.0,0,8035,4650
1,-492.0,0,8035,4650
1,-492.0,0,8035,4650
1,-492.0,0,8035,4650
1,-492.0,0,8035,4650
1,-492.0,0,8035,4650
1,-492.0,0,8035,4650
1,-492.0,0,8035,4650
1,-492.0,0,8035,4650
1,-492.0,0,8035,4650
1,-492.0,0,8035,4650
1,-492.0,0,8035,4650
1,4676.0,6,0,4625
1,4609.0,5,0,4625
1,-492.0,0,8035,4625
1,-492.0,0,8035,4625
1,-492.0,0,8035,4625
1,-492.0,0,8035,4625
1,4741.0,6,0,4625
1,-492.0,0,8035,4625
1,-492.0,0,8035,4625
1,-492.0,0,8035,4625
1,-492.0,0,8035,4625
1,-492.0,0,8035,4625
1,-492.0,0,8035,4625
1,-492.0,0,8035,4625
1,-492.0,0,8035,4625
1,-492.0,0,8035,4625
1,-492.0,0,8035,4625
1,-492.0,0,8035,4625
1,-492.0,0,8035,4625
1,-492.0,0,8035,4625
1,-492.0,0,8035,4625
1,-492.0,0,8035,4625
1,-492.0,0,8035,4625
1,-492.0,0,8035,4625
1,-492.0,0,8035,4625
1,-492.0,0,8035,4625
1,-492.0,0,8035,4625
1,-492.0,0,8035,4625
1,-492.0,0,8035,4625
1,-492.0,0,8035,4625
1,-492.0,0,8035,4625
1,-492.0,0,8035,4625
1,-492.0,0,8035,4625
1,-492.0,0,8035,4625
1,-492.0,0,8035,4625
1,-492.0,0,8035,4625
1,-492.0,0,8035,4625
1,-492.0,0,8035,4625
1,-492.0,0,8035,4625
1,-492.0,0,8035,4625
1,-492.0,0,8035,4625
1,-492.0,0,8035,4625
1,-492.0,0,8035,4625
1,-492.0,0,8035,4625
1,-492.0,0,8035,4625
1,-492.0,0,8035,4625
1,-492.0,0,8035,4625
1,-492.0,0,8035,4625
1,-492.0,0,8035,4625
1,-492.0,0,8035,4625
1,-492.0,0,8035,4600
1,-492.0,0,8035,4600
1,-492.0,0,8035,4600
1,-492.0,0,8035,4600
1,-492.0,0,8035,4600
1,-492.0,0,8035,4600
1,-492.0,0,8035,4600
1,-492.0,0,8035,4600
1,-492.0,0,8035,4600
1,-492.0,0,8035,4600
1,-492.0,0,8035,4600
1,-492.0,0,8035,4600
1,-492.0,0,8035,4600
1,-492.0,0,8035,4600
1,-492.0,0,8035,4600
1,-492.0,0,8035,4600
1,-492.0,0,8035,4600
1,-492.0,0,8035,4600
1,-492.0,0,8035,4600
1,-492.0,0,8035,4600
1,-492.0,0,8035,4600
1,-492.0,0,8035,4600
1,-492.0,0,8035,4600
1,-492.0,0,8035,4600
1,-492.0,0,8035,4600
1,-492.0,0,8035,4600
1,-492.0,0,8035,4600
1,-492.0,0,8035,4600
1,-492.0,0,8035,4600
1,-492.0,0,8035,4600
1,-492.0,0,8035,4600
1,-492.0,0,8035,4600
1,-492.0,0,8035,4600
1,-492.0,0,8035,4600
1,-492.0,0,8035,4600
1,-492.0,0,8035,4600
1,-492.0,0,8035,4600
1,-492.0,0,8035,4600
1,-492.0,0,8035,4600
1,-492.0,0,8035,4600
1,-492.0,0,8035,4600
